file_name,title,url
ND_Daily_1923-10-30_V2-022.pdf,"Notre Dame Daily 1923-10-30 (Volume 2, Number 22)",http://archives.nd.edu/Daily/ND_Daily_1923-10-30_V2-022.pdf
ND_Daily_1923-11-01_V2-023.pdf,"Notre Dame Daily 1923-11-01 (Volume 2, Number 23)",http://archives.nd.edu/Daily/ND_Daily_1923-11-01_V2-023.pdf
ND_Daily_1923-11-03_V2-024.pdf,"Notre Dame Daily 1923-11-03 (Volume 2, Number 24)",http://archives.nd.edu/Daily/ND_Daily_1923-11-03_V2-024.pdf
ND_Daily_1923-11-04_V2-025.pdf,"Notre Dame Daily 1923-11-04 (Volume 2, Number 25)",http://archives.nd.edu/Daily/ND_Daily_1923-11-04_V2-025.pdf
ND_Daily_1923-11-06_V2-026.pdf,"Notre Dame Daily 1923-11-06 (Volume 2, Number 26)",http://archives.nd.edu/Daily/ND_Daily_1923-11-06_V2-026.pdf
ND_Daily_1923-11-08_V2-027.pdf,"Notre Dame Daily 1923-11-08 (Volume 2, Number 27)",http://archives.nd.edu/Daily/ND_Daily_1923-11-08_V2-027.pdf
ND_Daily_1923-11-10_V2-028.pdf,"Notre Dame Daily 1923-11-10 (Volume 2, Number 28)",http://archives.nd.edu/Daily/ND_Daily_1923-11-10_V2-028.pdf
ND_Daily_1923-11-11_V2-029.pdf,"Notre Dame Daily 1923-11-11 (Volume 2, Number 29)",http://archives.nd.edu/Daily/ND_Daily_1923-11-11_V2-029.pdf
ND_Daily_1923-11-13_V2-030.pdf,"Notre Dame Daily 1923-11-13 (Volume 2, Number 30)",http://archives.nd.edu/Daily/ND_Daily_1923-11-13_V2-030.pdf
ND_Daily_1923-11-15_V2-031.pdf,"Notre Dame Daily 1923-11-15 (Volume 2, Number 31)",http://archives.nd.edu/Daily/ND_Daily_1923-11-15_V2-031.pdf
ND_Daily_1923-11-17_V2-032.pdf,"Notre Dame Daily 1923-11-17 (Volume 2, Number 32)",http://archives.nd.edu/Daily/ND_Daily_1923-11-17_V2-032.pdf
ND_Daily_1923-11-18_V2-033.pdf,"Notre Dame Daily 1923-11-18 (Volume 2, Number 33)",http://archives.nd.edu/Daily/ND_Daily_1923-11-18_V2-033.pdf
ND_Daily_1923-11-20_V2-034.pdf,"Notre Dame Daily 1923-11-20 (Volume 2, Number 34)",http://archives.nd.edu/Daily/ND_Daily_1923-11-20_V2-034.pdf
ND_Daily_1923-11-22_V2-035.pdf,"Notre Dame Daily 1923-11-22 (Volume 2, Number 35)",http://archives.nd.edu/Daily/ND_Daily_1923-11-22_V2-035.pdf
